업체(시설)명,인허가번호,업종코드,업종명,지도점검일자,점검기관,점검기관명,지도점검구분,처분대상여부,점검사항,점검결과,소재지도로명주소,소재지주소
주식회사 코프람,3.00E+17,42,유독물판매업관리,20110406,3000000,서울특별시 종로구,정기,N,유독물관리대장 작성 및 관리여부,,서울특별시 종로구 삼봉로 81 2층 218호 (수송동),서울특별시 종로구 수송동 58번지 218호
비지무역,3.00E+17,42,유독물판매업관리,20110406,3000000,서울특별시 종로구,정기,N,유독물관리대장 작성 및 관리여부,,,서울특별시 종로구 수송동 58번지 두산위브파빌리온 306호 
영광사,3.00E+17,25,기타수질오염원관리,20110311,3000000,서울특별시 종로구,수시,N,신고사항 이행여부 등,,,서울특별시 종로구 묘동 68-1번지 외3필지 3층 302호 
국군서울지구병원,3.00E+17,22,폐수배출업소관리,20110113,3000000,서울특별시 종로구,정기,N,방지시설 적정 관리 여부,,,서울특별시 종로구 삼청동 25-1번지 
서울대학교 암연구소,3.00E+17,22,폐수배출업소관리,20101228,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 적정운영 여부 등,,,서울특별시 종로구 연건동 28번지 
(주)에버그린물산,3.00E+17,42,유독물판매업관리,20101228,3000000,서울특별시 종로구,정기,N,관리대장 적정기록 여부 등,,,서울특별시 종로구 적선동 156-0번지 쌍용플래티넘 405호
주식회사 코프람,3.00E+17,42,유독물판매업관리,20101228,3000000,서울특별시 종로구,정기,N,관리대장 적정기록 여부 등,,서울특별시 종로구 삼봉로 81 2층 218호 (수송동),서울특별시 종로구 수송동 58번지 218호
(주)제이아이유,3.00E+17,42,유독물판매업관리,20101227,3000000,서울특별시 종로구,정기,N,관리대장 적정기록 여부 등,,,서울특별시 종로구 수송동 58번지 두산위브파빌리온 522호 
비지무역,3.00E+17,42,유독물판매업관리,20101227,3000000,서울특별시 종로구,정기,N,관리대장 적정기록 여부 등,,,서울특별시 종로구 수송동 58번지 두산위브파빌리온 306호 
서울대학교 암연구소,3.00E+17,22,폐수배출업소관리,20101220,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 적정 운영 등,,,서울특별시 종로구 연건동 28번지 
우리염색,3.00E+17,22,폐수배출업소관리,20101209,3000000,서울특별시 종로구,정기,N,방지시설 운영 상태,,,서울특별시 종로구 충신동 188-8번지 
한국스미토모상사(주),3.00E+17,42,유독물판매업관리,20101119,3000000,서울특별시 종로구,정기,N,등록사항 변경신고 이행 여부,,,서울특별시 종로구 서린동 33번지 영풍빌딩 21층 
대성기획,3.00E+17,22,폐수배출업소관리,20101117,3000000,서울특별시 종로구,정기,N,방지시설 정상작동 여부 등,,,서울특별시 종로구 묘동 101번지 
서울잔넬코팅,3.00E+17,21,대기배출업소관리,20100928,3000000,서울특별시 종로구,정기,N,대기방지시설 정상 작동 여부 등,,서울특별시 종로구 수표로18가길 6-1 4층 (관수동),서울특별시 종로구 관수동 140번지 
대성,3.00E+17,21,대기배출업소관리,20100928,3000000,서울특별시 종로구,정기,N,대기방지시설 정상 작동 여부 및 검사의뢰,,서울특별시 종로구 수표로 84-6 (관수동),서울특별시 종로구 관수동 143-7번지 
종로칠,3.00E+17,21,대기배출업소관리,20100928,3000000,서울특별시 종로구,정기,N,대기방지시설 정상 작동 여부 및 검사의뢰,,서울특별시 종로구 수표로18가길 25 (관수동),서울특별시 종로구 관수동 102-2번지 
알파색채(주),3.00E+17,21,대기배출업소관리,20100928,3000000,서울특별시 종로구,정기,N,대기방지시설 정상 작동 여부 및 검사의뢰,,서울특별시 종로구 세검정로 298 (평창동),서울특별시 종로구 평창동 283-1번지 
삼우특수칠,3.00E+17,21,대기배출업소관리,20100928,3000000,서울특별시 종로구,정기,N,대기방지시설 정상 작동 여부 및 검사의뢰,,서울특별시 종로구 수표로18가길 17 (관수동),서울특별시 종로구 관수동 113-1번지 
광명기획,3.00E+17,21,대기배출업소관리,20100928,3000000,서울특별시 종로구,정기,N,대기방지시설 정상 작동 여부 등,,서울특별시 종로구 수표로18가길 10 (관수동),서울특별시 종로구 관수동 130-2번지 
종로염색,3.00E+17,22,폐수배출업소관리,20100909,3000000,서울특별시 종로구,수시,N,폐수배출시설 가동상태 확인 및 수질오염도 검사,,,서울특별시 종로구 효제동 197-1번지 
종오섬유,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 충신동 206-12번지 
대성섬유,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 충신동 207-13번지 
신풍지퍼,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 충신동 69-2번지 
효제사,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 종로6가 238-32번지 
(주)두양,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 종로6가 240-3번지 
진영염색,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 종로6가 33-9번지 
신아염색,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 종로6가 34번지 
미주염색,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 종로6가 98-2번지 
우리염색,3.00E+17,22,폐수배출업소관리,20100813,3000000,서울특별시 종로구,정기,N,폐수방지시설 정상 가동 여부,,,서울특별시 종로구 충신동 188-8번지 
북악주유소,3.00E+17,22,폐수배출업소관리,20100723,3000000,서울특별시 종로구,수시,N,장마철 대비 방지시설 장상가동 여부,,,서울특별시 종로구 평창동 103-1번지 
특종주유소,3.00E+17,22,폐수배출업소관리,20100723,3000000,서울특별시 종로구,수시,N,장마철 배출시설 정상가동 여부,,,서울특별시 종로구 평창동 198-1번지 
경일석유(주) 세검정주유소,3.00E+17,22,폐수배출업소관리,20100723,3000000,서울특별시 종로구,수시,N,장마철 방지시설 정상가동 여부,,,서울특별시 종로구 평창동 157-1번지 
명경주유소,3.00E+17,22,,20100723,3000000,서울특별시 종로구,수시,,장마철 대비 방지시설 장상가동 여부,,,서울특별시 종로구 평창동 80-1번지 
OK카서비스,3.00E+17,22,폐수배출업소관리,20100723,3000000,서울특별시 종로구,수시,N,장마철 대비 방지시설 장상가동 여부,,,서울특별시 종로구 평창동 66-32번지 
알파색채 주식회사,3.00E+17,22,폐수배출업소관리,20100723,3000000,서울특별시 종로구,수시,N,장마철 대비 방지시설 장상가동 여부,,,서울특별시 종로구 평창동 283-1번지 
번개수리,3.00E+17,25,기타수질오염원관리,20100719,3000000,서울특별시 종로구,정기,N,폐수배출업소 신고사항 이행여부,,,서울특별시 종로구 종로3가 36번지 한양타운 303호 
삼원염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 484번지 
성신염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상 운영여부,,,서울특별시 종로구 종로5가 456-2번지 1층 
세일염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 460-2번지 
중앙염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 447번지 
태평양염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 444-3번지 1층 
신광염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 225-19번지 
유진염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 248-2번지 
종암염색,3.00E+17,22,폐수배출업소관리,20100609,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 종로5가 471번지 
청지,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 118-1번지 
나라도금,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,서울특별시 종로구 돈화문로6나길 28 (봉익동),서울특별시 종로구 봉익동 117-2번지 영동빌딩 308 
수현도금,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 117-2번지 영동빌딩 213호
한양도금,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 116번지 
대광멕기,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 109번지 성보빌딩 202호 
양지사,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 117-2번지 
두리멕기,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 116번지 종로빌딩 202호 
태성도금,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 11-14번지 
컴퓨터멕기방,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 117-2번지 301호 
건후사,3.00E+17,22,폐수배출업소관리,20100603,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 104번지 
홍콩멕기,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 묘동 33번지 2층 
세화사,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 141-1번지 
금미사,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 141-1번지 세화빌딩 지하 108호
종로멕기,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 154번지 
명성멕기,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 38-19번지 
골드파트너,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,서울특별시 종로구 서순라길 17-21 (봉익동),서울특별시 종로구 봉익동 38-9번지 
만금사,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 96-2   번지 2층 
삼화도금,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 100번지 
쁘띠,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 묘동 99-1번지 외 1필지(102-1) 
깨끗한도금,3.00E+17,22,폐수배출업소관리,20100524,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 14번지 
선일부식,3.00E+17,22,폐수배출업소관리,20100517,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 봉익동 12-24번지 
대성기획,3.00E+17,22,폐수배출업소관리,20100517,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상운영 여부,,,서울특별시 종로구 묘동 101번지 
